# Date:     2022-12-06 07:16:37
# Database: ocvs
# Target:   smc_cepheids
# Query:    TRUE 
# Objects:  4951
# Columns:
# ID	Mode	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-SMC-CEP-2544	F	14.116335	-73.395111	15.389	16.025	0.636	3.3927766	0.0000043	6000.30881	0.737	0.506	4.428	0.322	2.615	-99.99	SMC106.7.38776	SMC726.15.105	HV1688	
OGLE-SMC-CEP-2545	F	14.117340	-72.441417	14.287	14.990	0.703	6.8446185	0.0000145	6005.75413	0.522	0.379	4.828	0.149	3.065	SMC_SC7_205912	SMC108.8.17476	SMC719.18.62	HV1689	
OGLE-SMC-CEP-2546	F	14.118120	-72.242278	16.880	17.565	0.685	1.4986283	0.0000012	6000.22938	0.491	0.460	4.260	0.305	2.281	-99.99	SMC108.7.15146	SMC719.18.28209	-99.99	
OGLE-SMC-CEP-2547	1	14.118540	-71.990722	16.457	16.958	0.501	1.0933489	0.0000032	6000.32167	0.145	0.117	4.373	0.000	-99.99	-99.99	SMC108.5.8726	SMC719.26.20149	-99.99	
OGLE-SMC-CEP-2548	F	14.119455	-73.583083	15.399	16.183	0.784	5.3550675	0.0001778	6000.82784	0.036	0.000	-99.99	0.000	-99.99	-99.99	SMC106.8.10954	SMC726.07.19560	-99.99	
OGLE-SMC-CEP-2549	F	14.120250	-72.438444	16.410	17.069	0.659	1.9359291	0.0000016	6001.22329	0.705	0.493	4.255	0.376	2.385	-99.99	SMC108.8.17579	SMC719.18.370	HV11358	
OGLE-SMC-CEP-2550	1	14.120670	-73.179417	15.796	16.372	0.576	1.9666311	0.0000059	6000.29969	0.294	0.136	4.641	0.021	4.690	-99.99	SMC106.5.15977	SMC726.15.29207	HV11360	secondary period 1.221401 d
OGLE-SMC-CEP-2551	1	14.124540	-72.507917	16.637	17.278	0.641	1.2784243	0.0000028	6000.87015	0.274	0.174	4.412	0.064	3.101	-99.99	SMC105.5.37537	SMC719.18.532	-99.99	
OGLE-SMC-CEP-2552	F	14.124705	-73.409944	17.353	17.964	0.611	1.0786632	0.0000012	6000.37576	0.522	0.355	3.799	0.244	1.393	-99.99	SMC106.7.39131	SMC726.15.571	-99.99	
OGLE-SMC-CEP-2553	F	14.126460	-71.977611	15.730	16.350	0.620	2.8461619	0.0000028	6002.51979	0.739	0.540	4.357	0.338	2.555	-99.99	SMC108.5.8685	SMC719.26.19952	HV1690 HV12135	
OGLE-SMC-CEP-2554	F	14.126580	-71.721972	15.492	16.161	0.669	3.9014497	0.0000081	6002.07058	0.562	0.499	4.630	0.287	3.053	-99.99	SMC109.8.11720	SMC718.02.10222	HV1691	
OGLE-SMC-CEP-2555	F	14.127090	-72.736556	17.000	17.734	0.734	1.4952940	0.0000037	6000.51839	0.342	0.410	4.228	0.251	2.279	SMC_SC7_185702	SMC105.6.14546	SMC719.09.649	-99.99	
OGLE-SMC-CEP-2556	1	14.128785	-73.266611	16.882	17.354	0.472	0.9439436	0.0000012	6000.71829	0.421	0.320	4.234	0.096	1.997	-99.99	SMC106.6.14714	SMC726.15.29585	HV1692	
OGLE-SMC-CEP-2557	F	14.129085	-72.668778	17.143	17.851	0.708	1.4338745	0.0000015	6000.52400	0.568	0.471	4.233	0.328	2.228	SMC_SC7_189793	SMC105.6.14810	SMC719.09.29466	HV12133	
OGLE-SMC-CEP-2558	F	14.129625	-72.765750	16.876	17.611	0.735	1.6792491	0.0000025	6000.25123	0.360	0.427	4.294	0.258	2.522	SMC_SC7_185633	SMC105.7.40650	SMC719.09.551	HV11359	
OGLE-SMC-CEP-2559	12	14.130165	-72.838944	17.577	18.184	0.607	0.5774914	0.0000035	6000.31697	0.176	0.126	3.155	0.147	0.972	SMC_SC7_177668	SMC105.7.15860	SMC726.24.33192	-99.99	
OGLE-SMC-CEP-2560	F	14.131620	-73.112722	15.059	15.794	0.735	5.3618909	0.0000239	6002.29837	0.308	0.236	4.624	0.054	2.871	SMC_SC7_160442	SMC106.5.15936	SMC719.01.58	HV11178 LV62	
OGLE-SMC-CEP-2561	F	14.135880	-73.017583	15.385	16.160	0.775	4.6719870	0.0000120	6001.92752	0.524	0.476	4.790	0.239	3.325	SMC_SC7_164672	SMC105.8.15216	SMC719.01.109	HV1693	
OGLE-SMC-CEP-2562	1	14.139630	-72.193528	17.122	17.733	0.611	0.6899863	0.0000009	6000.53346	0.411	0.341	3.972	0.123	1.806	-99.99	SMC108.7.43300	SMC719.26.286	-99.99	
OGLE-SMC-CEP-2563	F	14.139840	-72.231972	16.462	17.017	0.555	1.6638446	0.0000021	6000.67196	0.757	0.493	4.088	0.321	2.039	-99.99	SMC108.7.43153	SMC719.18.27739	HV12134	
OGLE-SMC-CEP-2564	1	14.140455	-72.825139	15.928	16.543	0.615	1.8958176	0.0000015	6000.00324	0.303	0.203	4.559	0.046	2.298	SMC_SC7_181357	SMC105.7.15621	SMC726.24.6127D	-99.99	
OGLE-SMC-CEP-2565	F	14.141880	-73.523750	15.551	16.334	0.783	4.4590340	0.0000793	6002.78204	0.063	0.104	4.542	0.000	-99.99	-99.99	SMC106.8.32861	SMC726.07.19615	-99.99	
OGLE-SMC-CEP-2566	F	14.143245	-72.521167	15.950	16.835	0.885	3.4854781	0.0000219	6001.80611	0.348	0.425	4.758	0.219	3.280	SMC_SC7_201689	SMC105.5.13021	SMC726.32.27250	HV11362	
OGLE-SMC-CEP-2567	1	14.144670	-73.375083	15.837	16.473	0.636	2.2601003	0.0000112	6001.04923	0.208	0.053	5.332	0.037	4.914	-99.99	SMC106.7.38817	SMC726.15.314	-99.99	secondary period 1.406444 d
OGLE-SMC-CEP-2568	F	14.147370	-72.885417	17.188	17.899	0.711	1.4144102	0.0000021	6000.92343	0.458	0.457	4.284	0.291	2.318	SMC_SC7_177218	SMC105.7.15886	SMC719.01.29379	-99.99	
OGLE-SMC-CEP-2569	F	14.149455	-72.856722	15.964	16.799	0.835	3.6342464	0.0000107	6002.20715	0.344	0.411	4.793	0.182	3.337	SMC_SC7_177183	SMC105.7.15518	SMC719.01.29002	HV11361	
OGLE-SMC-CEP-2570	12	14.149875	-73.367667	16.988	17.496	0.508	0.8139880	0.0000016	6000.38746	0.288	0.273	4.006	0.095	2.064	-99.99	SMC106.7.38983	SMC726.15.1107	-99.99	
OGLE-SMC-CEP-2571	F	14.154330	-72.706639	16.660	17.309	0.649	1.7378418	0.0000015	6001.53686	0.704	0.491	4.119	0.315	2.157	SMC_SC7_189656	SMC105.6.14558	SMC719.09.322	HV11363	
OGLE-SMC-CEP-2572	F	14.155170	-72.998444	16.013	16.727	0.714	2.9768596	0.0000038	6002.80102	0.512	0.507	4.543	0.302	2.882	SMC_SC7_168740	SMC105.8.15221	SMC726.24.416	HV11180	
OGLE-SMC-CEP-2573	F	14.155620	-72.579028	16.017	16.716	0.699	3.0682573	0.0000065	6000.41578	0.364	0.364	4.669	0.148	2.957	SMC_SC7_197659	SMC105.5.13022	SMC719.09.29358	HV1723	
OGLE-SMC-CEP-2574	F	14.156835	-72.285861	13.808	14.682	0.874	14.5916086	0.0001512	6013.43245	0.443	0.166	5.015	0.146	1.963	-99.99	SMC108.7.22301	SMC719.18.27343	HV1695	
OGLE-SMC-CEP-2575	1	14.156745	-71.670611	16.431	16.888	0.457	1.1142522	0.0000068	6000.54055	0.061	0.000	-99.99	0.000	-99.99	-99.99	SMC109.7.8925	SMC718.02.10389	-99.99	
OGLE-SMC-CEP-2576	F	14.157795	-74.158250	16.014	16.644	0.630	2.9315591	0.0000039	6001.78163	0.807	0.532	4.376	0.332	2.530	-99.99	SMC107.8.7843	SMC727.22.4960	HV11179	
OGLE-SMC-CEP-2577	F	14.157915	-72.908417	15.252	15.951	0.699	3.9346661	0.0000057	6000.79472	0.560	0.491	4.675	0.271	3.147	SMC_SC7_172849	SMC105.8.41952	SMC719.01.28710	HV1694	
OGLE-SMC-CEP-2578	1	14.159340	-71.953639	17.330	17.940	0.610	0.8372478	0.0000015	6000.00009	0.318	0.282	4.176	0.085	2.169	-99.99	SMC108.5.13650	SMC719.26.20221	-99.99	
OGLE-SMC-CEP-2579	F	14.161125	-72.532722	16.203	16.898	0.695	2.3140106	0.0000023	6000.15664	0.718	0.514	4.225	0.376	2.362	SMC_SC7_201680	SMC105.5.13122	SMC719.09.29442	HV1696	
OGLE-SMC-CEP-2580	F	14.162205	-71.917278	16.972	17.634	0.662	1.3093012	0.0000018	6001.15911	0.379	0.410	4.239	0.250	2.138	-99.99	SMC108.5.30928	SMC719.26.20288	-99.99	
OGLE-SMC-CEP-2581	F	14.162745	-72.608333	16.589	17.343	0.754	2.0033838	0.0000027	6000.57868	0.438	0.483	4.380	0.279	2.695	SMC_SC7_193786	SMC105.6.39637	SMC719.09.29709	-99.99	
OGLE-SMC-CEP-2582	F	14.163210	-72.565139	15.679	16.437	0.758	3.6055705	0.0000036	6003.53050	0.673	0.509	4.539	0.325	2.837	SMC_SC7_197637	SMC105.5.13025	SMC719.09.29384	HV1697	
OGLE-SMC-CEP-2583	12	14.166660	-73.771611	17.366	17.863	0.497	0.5853744	0.0000007	6000.56585	0.349	0.243	3.682	0.120	1.289	-99.99	SMC107.5.14866	SMC727.30.9649	-99.99	
OGLE-SMC-CEP-2584	F	14.171340	-74.027639	17.344	17.902	0.558	1.1056436	0.0000008	6000.87925	0.743	0.453	3.938	0.298	1.736	-99.99	SMC107.7.9223	SMC727.30.337	-99.99	
OGLE-SMC-CEP-2585	1	14.173410	-72.908694	16.531	17.225	0.694	1.4460559	0.0000037	6000.83409	0.187	0.151	4.780	0.053	3.836	SMC_SC7_172890	SMC105.8.42107	SMC719.01.28905	-99.99	
OGLE-SMC-CEP-2586	1	14.177160	-73.360889	15.423	15.977	0.554	2.4409577	0.0000364	6000.23177	0.035	0.000	-99.99	0.000	-99.99	-99.99	SMC106.7.38782	SMC726.15.137	-99.99	
OGLE-SMC-CEP-2587	F	14.178420	-73.911694	16.085	16.816	0.731	3.5464464	0.0000083	6003.23074	0.408	0.457	4.655	0.239	3.107	-99.99	SMC107.6.10565	SMC727.30.100	-99.99	
OGLE-SMC-CEP-2588	1	14.179665	-72.236444	14.896	15.547	0.651	3.6417752	0.0000155	6002.50190	0.258	0.172	3.806	0.072	0.527	-99.99	SMC108.7.22304	SMC719.18.27468	HV1698	
OGLE-SMC-CEP-2589	F	14.182875	-73.654889	15.375	16.175	0.800	4.9545494	0.0000312	6002.69235	0.235	0.321	4.849	0.085	3.476	-99.99	SMC107.5.14400	SMC726.07.80	-99.99	
OGLE-SMC-CEP-2590	F	14.187210	-72.746639	16.616	17.417	0.801	2.2346651	0.0000059	6002.08025	0.311	0.405	4.438	0.184	2.802	SMC_SC7_185683	SMC105.7.40675	SMC719.09.617	-99.99	
OGLE-SMC-CEP-2591	1	14.189505	-73.061083	16.555	17.059	0.504	1.0360150	0.0000014	6000.43476	0.325	0.235	4.249	0.059	2.099	SMC_SC7_164740	SMC106.5.44775	SMC719.01.571	-99.99	
OGLE-SMC-CEP-2592	F	14.190915	-71.803111	16.711	17.270	0.559	1.4461330	0.0000012	6001.02670	0.760	0.500	4.111	0.331	2.053	-99.99	SMC109.8.12044	SMC718.02.288	HV11365	
OGLE-SMC-CEP-2593	1	14.191755	-71.693056	16.403	16.911	0.508	1.2371910	0.0000016	6000.99741	0.325	0.219	4.335	0.082	2.487	-99.99	SMC109.7.8931	SMC718.02.10364	-99.99	
OGLE-SMC-CEP-2594	1	14.193165	-71.726472	15.596	16.155	0.559	2.0819683	0.0000062	6001.62866	0.259	0.088	4.639	0.025	5.034	-99.99	SMC109.8.11730	SMC718.02.10217	-99.99	secondary period 1.294998 d
OGLE-SMC-CEP-2595	1	14.194215	-72.561278	16.442	17.021	0.579	1.2649658	0.0000020	6000.82905	0.306	0.202	4.306	0.067	2.767	SMC_SC7_197673	SMC105.5.13137	SMC719.09.29393	-99.99	secondary period 0.769925 d
OGLE-SMC-CEP-2596	F	14.195085	-72.132639	14.832	15.528	0.696	5.0580469	0.0000095	6002.07147	0.576	0.468	4.817	0.211	3.274	-99.99	SMC108.6.18574	SMC719.26.67	HV1699	
OGLE-SMC-CEP-2597	1	14.199465	-72.464083	15.633	16.278	0.645	2.5727647	0.0000099	6002.02844	0.253	0.119	3.688	0.059	6.132	SMC_SC7_266693	SMC105.5.37410	SMC719.18.306	HV11364	
OGLE-SMC-CEP-2598	F	14.203590	-73.187361	16.573	17.189	0.616	1.4721035	0.0000020	6001.46569	0.420	0.446	4.215	0.291	2.266	SMC_SC7_217999	SMC106.6.41438	SMC726.15.29429	-99.99	
OGLE-SMC-CEP-2599	F	14.204370	-71.642889	16.466	17.118	0.652	2.0227739	0.0000028	6000.20365	0.483	0.501	4.383	0.297	2.647	-99.99	SMC109.7.8935	SMC718.02.10414	HV1703	
OGLE-SMC-CEP-2600	F	14.206290	-71.573750	17.010	17.660	0.650	1.3142457	0.0000019	6000.34298	0.373	0.416	4.190	0.258	2.133	-99.99	SMC109.7.9090	SMC718.10.110	-99.99	
OGLE-SMC-CEP-2601	F	14.206755	-72.679528	16.844	17.580	0.736	1.5981906	0.0000038	6000.53264	0.275	0.371	4.271	0.207	2.335	SMC_SC7_251730	SMC105.6.14589	SMC719.09.878	-99.99	
OGLE-SMC-CEP-2602	F	14.209410	-73.391000	15.857	16.418	0.561	2.3700177	0.0000019	6001.10130	0.768	0.510	4.182	0.300	2.208	-99.99	SMC106.7.38826	SMC726.15.288	HV1700	
OGLE-SMC-CEP-2603	F	14.209785	-72.947611	16.210	16.889	0.679	2.5122247	0.0000025	6000.18731	0.732	0.544	4.322	0.359	2.572	SMC_SC7_236081	SMC105.8.42125	SMC719.01.28842	HV1702	
OGLE-SMC-CEP-2604	F	14.211495	-73.245167	14.537	15.362	0.825	5.1715493	0.0000166	6003.67046	0.303	0.453	4.877	0.193	3.415	SMC_SC7_217829	SMC106.6.41267	SMC726.15.29098	HV1701	
OGLE-SMC-CEP-2605	1	14.217000	-73.688333	16.760	17.385	0.625	1.2335046	0.0000035	6000.06351	0.190	0.153	4.818	0.058	3.323	-99.99	SMC107.5.14560	SMC726.07.436	-99.99	secondary period 0.752231 d
OGLE-SMC-CEP-2606	F	14.218290	-72.936028	15.418	16.083	0.665	3.7761008	0.0000041	6003.09357	0.654	0.503	4.552	0.307	2.902	SMC_SC7_236063	SMC105.8.47963	SMC719.01.28693	HV1704	
OGLE-SMC-CEP-2607	F	14.220090	-72.870028	14.292	15.175	0.883	10.7572224	0.0000706	6007.43260	0.278	0.099	1.104	0.108	0.723	SMC_SC7_240083	SMC105.7.21708	SMC719.01.28644	HV1705	
OGLE-SMC-CEP-2608	1	14.221035	-73.532000	15.669	16.270	0.601	2.4156560	0.0000087	6000.20328	0.296	0.059	4.019	0.036	5.393	-99.99	SMC106.8.32918	SMC726.07.19608	-99.99	secondary period 1.545359 d
OGLE-SMC-CEP-2609	F	14.221710	-72.813861	16.710	17.494	0.784	2.0295810	0.0000048	6001.26301	0.456	0.455	4.448	0.257	2.762	SMC_SC7_243942	SMC105.7.46269	SMC719.09.399	-99.99	
OGLE-SMC-CEP-2610	F	14.225505	-72.512556	17.324	18.118	0.794	1.3787593	0.0000013	6000.76736	0.761	0.486	4.155	0.335	2.086	SMC_SC7_263184	SMC105.5.45142	SMC719.18.1189	-99.99	
OGLE-SMC-CEP-2611	F	14.231415	-73.339194	16.920	17.583	0.663	1.5390874	0.0000022	6000.99316	0.392	0.418	4.266	0.273	2.386	SMC_SC7_211234	SMC106.7.38965	SMC726.15.865	-99.99	
OGLE-SMC-CEP-2612	F	14.234250	-73.451861	16.959	17.501	0.542	1.5941863	0.0000007	6000.63967	0.740	0.514	4.244	0.368	2.261	-99.99	SMC106.7.12983	SMC726.07.5049D	-99.99	
OGLE-SMC-CEP-2613	1	14.236545	-73.469861	17.331	17.977	0.646	0.7812541	0.0000016	6000.65290	0.222	0.223	3.817	0.116	1.568	-99.99	SMC106.7.13273	SMC726.07.20341	-99.99	
OGLE-SMC-CEP-2614	F	14.237880	-73.194000	16.623	17.312	0.689	1.9445923	0.0000050	6000.67372	0.263	0.374	4.298	0.173	2.546	SMC_SC7_217985	SMC106.6.41460	SMC726.15.29903	-99.99	
OGLE-SMC-CEP-2615	F1	14.239455	-72.400028	16.108	16.668	0.560	1.9550984	0.0000192	6001.33772	0.159	0.159	4.371	0.038	3.808	-99.99	SMC108.8.26217	SMC719.18.421	HV13014	
OGLE-SMC-CEP-2616	1	14.240160	-73.196333	16.728	17.275	0.547	1.1531719	0.0000022	6000.51762	0.295	0.199	4.459	0.070	2.488	SMC_SC7_217983	SMC106.6.41462	SMC726.15.29412	-99.99	
OGLE-SMC-CEP-2617	1	14.240505	-73.311944	16.581	17.018	0.437	0.8094235	0.0000006	6000.45996	0.436	0.338	4.030	0.115	1.793	SMC_SC7_211188	SMC106.6.14757	SMC726.15.428	-99.99	
OGLE-SMC-CEP-2618	F	14.240880	-72.722722	15.130	15.872	0.742	5.6787207	0.0000119	6003.41047	0.623	0.465	4.781	0.192	2.976	SMC_SC7_247708	SMC105.6.20431	SMC719.09.96	HV1706	
OGLE-SMC-CEP-2619	1	14.241915	-71.584917	16.142	16.736	0.594	1.5306593	0.0000032	6001.05403	0.321	0.196	4.486	0.063	3.638	-99.99	SMC109.7.8940	SMC718.10.36	HV11367	
OGLE-SMC-CEP-2620	1	14.246085	-74.005028	17.279	17.762	0.483	0.8023785	0.0000010	6000.29505	0.419	0.322	4.070	0.110	1.932	-99.99	SMC107.7.9500	SMC727.30.397	-99.99	
OGLE-SMC-CEP-2621	F	14.249670	-72.034861	15.794	16.554	0.760	3.4830603	0.0000079	6000.69219	0.426	0.448	4.759	0.219	3.287	-99.99	SMC108.6.41105	SMC719.26.19896	HV1708	
OGLE-SMC-CEP-2622	F	14.253330	-72.128278	15.528	16.298	0.770	4.3300132	0.0000143	6000.06872	0.280	0.363	4.869	0.122	3.583	-99.99	SMC108.6.18590	SMC719.26.70	-99.99	
OGLE-SMC-CEP-2623	1	14.258910	-72.465111	16.706	17.217	0.511	0.9749282	0.0000013	6000.59835	0.319	0.273	4.148	0.069	2.101	SMC_SC7_266770	SMC105.5.45047	SMC719.18.690	-99.99	
OGLE-SMC-CEP-2624	F	14.259495	-72.405139	17.086	17.889	0.803	1.7063207	0.0000030	6001.04584	0.432	0.440	4.276	0.304	2.422	-99.99	SMC108.8.26346	SMC719.18.980	-99.99	
OGLE-SMC-CEP-2625	1	14.261955	-73.082333	16.553	17.223	0.670	1.7341020	0.0000067	6000.24662	0.205	0.099	5.559	0.049	4.697	SMC_SC7_224708	SMC106.5.44804	SMC719.01.495	-99.99	
OGLE-SMC-CEP-2626	F	14.264340	-73.771028	16.552	17.237	0.685	1.0555114	0.0000017	6000.99823	0.201	0.381	3.909	0.252	1.596	-99.99	SMC107.5.14581	SMC727.30.9219	-99.99	
OGLE-SMC-CEP-2627	1	14.264415	-73.095972	15.798	16.425	0.627	2.0745591	0.0000072	6000.27874	0.249	0.081	4.797	0.023	4.699	SMC_SC7_224704	SMC106.5.44691	SMC719.01.180	-99.99	
OGLE-SMC-CEP-2628	1	14.266005	-73.173972	16.034	16.623	0.589	1.7464202	0.0000046	6000.75166	0.265	0.130	4.657	0.036	3.839	SMC_SC7_221261	SMC106.5.16008	SMC726.15.29458	-99.99	
OGLE-SMC-CEP-2629	F	14.268045	-72.676083	16.707	17.408	0.701	1.7778155	0.0000015	6000.06631	0.822	0.519	4.154	0.372	2.223	SMC_SC7_251741	SMC105.6.20515	SMC719.09.887	HV12137	
OGLE-SMC-CEP-2630	2	14.269920	-71.701250	16.796	17.237	0.441	0.6888790	0.0000093	6000.44982	0.024	0.000	-99.99	0.000	-99.99	-99.99	SMC109.7.9120	SMC718.02.10347	-99.99	
OGLE-SMC-CEP-2631	F	14.269965	-73.140750	16.465	17.006	0.541	1.8608942	0.0000019	6001.09374	0.783	0.516	4.133	0.330	2.170	SMC_SC7_221282	SMC106.5.16119	SMC726.15.29519	HV11181	
OGLE-SMC-CEP-2632	1	14.270370	-73.993139	17.247	17.732	0.485	0.8133158	0.0000008	6000.44072	0.417	0.332	4.057	0.098	1.879	-99.99	SMC107.7.9525	SMC727.30.436	-99.99	
OGLE-SMC-CEP-2633	F	14.270625	-72.360556	16.343	17.002	0.659	2.1500433	0.0000022	6001.01190	0.800	0.528	4.211	0.367	2.373	-99.99	SMC108.8.58260	SMC719.18.27796	HV1712	
OGLE-SMC-CEP-2634	F	14.271255	-72.414417	16.154	16.820	0.666	2.5096779	0.0000027	6001.28538	0.820	0.537	4.256	0.332	2.420	-99.99	SMC108.8.26228	SMC719.18.399	HV1711	
OGLE-SMC-CEP-2635	F	14.271420	-72.607556	15.494	16.190	0.696	3.8255714	0.0000035	6000.58566	0.705	0.496	4.543	0.303	2.892	SMC_SC7_255575	SMC105.6.45298	SMC719.09.29304	HV1710	
OGLE-SMC-CEP-2636	F	14.271915	-72.149917	17.119	17.769	0.650	1.2110961	0.0000039	6000.90706	0.230	0.319	3.972	0.185	2.026	-99.99	SMC108.6.18733	SMC719.26.392	-99.99	
OGLE-SMC-CEP-2637	1	14.274210	-73.903278	16.974	17.552	0.578	1.0231843	0.0000019	6000.93333	0.268	0.211	4.561	0.068	2.665	-99.99	SMC107.6.10723	SMC727.30.287	-99.99	
OGLE-SMC-CEP-2638	1	14.275755	-73.488361	15.879	16.524	0.645	2.1836105	0.0000069	6001.44166	0.242	0.044	4.937	0.038	4.757	-99.99	SMC106.7.18854	SMC726.07.19855	-99.99	
OGLE-SMC-CEP-2639	F	14.279460	-73.477167	14.504	15.203	0.699	7.8956205	0.0000175	6004.11654	0.580	0.371	4.992	0.216	3.034	-99.99	SMC106.7.18815	SMC726.07.19535	HV1709	
OGLE-SMC-CEP-2640	1	14.279580	-71.956889	16.866	17.411	0.545	0.9475637	0.0000013	6000.91033	0.354	0.281	4.360	0.098	2.211	-99.99	SMC108.5.13693	SMC719.26.20216	-99.99	
OGLE-SMC-CEP-2641	1	14.279835	-72.708861	15.762	16.370	0.608	2.1086203	0.0000052	6001.00324	0.255	0.106	4.477	0.016	4.082	SMC_SC7_251611	SMC105.6.20457	SMC719.09.311	HV1714	
OGLE-SMC-CEP-2642	F	14.280840	-73.641583	17.505	18.096	0.591	1.0533315	0.0000011	6000.48174	0.592	0.432	4.202	0.293	1.997	-99.99	SMC107.5.14994	SMC726.07.563	-99.99	
OGLE-SMC-CEP-2643	F	14.285250	-73.082278	15.182	15.951	0.769	6.3721518	0.0000296	6005.19400	0.324	0.239	5.173	0.060	4.095	SMC_SC7_224683	SMC106.5.51318	SMC719.01.71	HV1715	
OGLE-SMC-CEP-2644	F	14.285835	-71.668278	16.343	16.879	0.536	1.8703367	0.0000015	6001.56779	0.836	0.514	4.135	0.357	2.183	-99.99	SMC109.7.8945	SMC718.02.10391	HV1717	
OGLE-SMC-CEP-2645	F	14.286045	-71.827556	15.313	16.035	0.722	4.0451036	0.0000060	6000.91132	0.522	0.489	4.674	0.273	3.139	-99.99	SMC109.8.11738	SMC718.02.111	HV1718	
OGLE-SMC-CEP-2646	F	14.287785	-73.361917	16.440	17.145	0.705	2.2185263	0.0000119	6000.94314	0.144	0.215	4.467	0.036	2.576	-99.99	SMC106.7.44947	SMC726.15.342	-99.99	
OGLE-SMC-CEP-2647	1	14.288535	-73.616389	15.790	16.303	0.513	1.8979404	0.0000039	6001.60317	0.289	0.172	4.562	0.025	3.429	-99.99	SMC106.8.15801	SMC726.07.104	HV1713	
OGLE-SMC-CEP-2648	1	14.291625	-73.101778	16.775	17.276	0.501	0.9930588	0.0000013	6000.84077	0.358	0.275	4.258	0.077	2.226	SMC_SC7_224743	SMC106.5.51384	SMC726.24.561	-99.99	
OGLE-SMC-CEP-2649	F	14.292165	-73.380889	17.221	17.808	0.587	1.1687614	0.0000014	6000.47551	0.435	0.417	4.171	0.249	2.039	-99.99	SMC106.7.44949	SMC726.15.702	-99.99	
OGLE-SMC-CEP-2650	1	14.292840	-71.892639	15.174	15.731	0.557	2.5936619	0.0000094	6001.42965	0.267	0.088	4.220	0.018	4.667	-99.99	SMC108.5.30863	SMC718.02.52	-99.99	
OGLE-SMC-CEP-2651	1	14.293875	-73.358000	17.035	17.650	0.615	1.0539269	0.0000019	6000.59667	0.289	0.255	4.286	0.078	2.409	SMC_SC7_211201	SMC106.7.44950	SMC726.15.791	-99.99	
OGLE-SMC-CEP-2652	1	14.294745	-73.122111	16.123	16.659	0.536	1.4349863	0.0000145	6001.23522	0.069	0.078	4.016	0.000	-99.99	SMC_SC7_224690	SMC106.5.22361	SMC726.24.205	-99.99	
OGLE-SMC-CEP-2653	F	14.301750	-72.282306	16.421	16.966	0.545	1.6700296	0.0000010	6000.99312	0.783	0.502	4.113	0.320	2.090	-99.99	SMC108.7.22409	SMC719.18.28048	HV1720	
OGLE-SMC-CEP-2654	F	14.302335	-72.378833	16.610	17.281	0.671	1.7060900	0.0000013	6000.68186	0.697	0.506	4.219	0.372	2.318	-99.99	SMC108.8.58379	SMC719.18.1070	-99.99	
OGLE-SMC-CEP-2655	1	14.305590	-72.709556	16.770	17.276	0.506	0.9422656	0.0000010	6000.36418	0.391	0.302	4.061	0.097	1.901	SMC_SC7_251610	SMC105.6.20534	SMC719.09.744	HV11368	
OGLE-SMC-CEP-2656	F	14.308335	-73.467806	15.590	16.252	0.662	3.2679495	0.0000033	6001.37077	0.673	0.516	4.512	0.332	2.811	-99.99	SMC106.7.18824	SMC726.07.19673	HV1716	
OGLE-SMC-CEP-2657	F	14.310915	-73.597444	17.249	17.850	0.601	1.2088066	0.0000015	6000.41535	0.520	0.456	4.102	0.289	1.946	-99.99	SMC106.8.15842	SMC726.07.19937	-99.99	
OGLE-SMC-CEP-2658	F	14.312835	-71.823972	16.273	16.931	0.658	2.2324785	0.0000024	6001.79527	0.594	0.524	4.415	0.330	2.712	-99.99	SMC109.8.11871	SMC718.02.266	-99.99	
OGLE-SMC-CEP-2660	1	14.315340	-72.906444	16.667	17.218	0.551	1.1149490	0.0000035	6000.75231	0.327	0.236	4.632	0.081	2.684	SMC_SC7_236110	SMC105.8.48064	SMC719.01.29296	-99.99	
OGLE-SMC-CEP-2661	F	14.315370	-72.976861	16.938	17.618	0.680	1.5258533	0.0000020	6000.52727	0.429	0.441	4.268	0.277	2.347	SMC_SC7_232317	SMC105.8.21742	SMC719.01.29083	-99.99	
OGLE-SMC-CEP-2662	1	14.315535	-73.713667	16.945	17.432	0.487	0.9164248	0.0000016	6000.34613	0.416	0.310	4.476	0.108	2.196	-99.99	SMC107.5.14607	SMC726.07.365	-99.99	
OGLE-SMC-CEP-2663	1	14.316255	-71.842444	16.441	16.946	0.505	1.1762227	0.0000013	6001.09979	0.375	0.271	4.307	0.094	2.216	-99.99	SMC109.8.11872	SMC718.02.236	-99.99	
OGLE-SMC-CEP-2664	F	14.320125	-73.614417	16.645	17.280	0.635	1.8331556	0.0000025	6000.04231	0.644	0.507	4.247	0.362	2.372	-99.99	SMC106.8.15846	SMC726.07.266	-99.99	
OGLE-SMC-CEP-2665	F	14.325375	-72.931750	17.594	18.300	0.706	1.1430517	0.0000014	6000.28305	0.413	0.416	4.061	0.276	1.856	SMC_SC7_236366	SMC105.8.48247	SMC719.01.30087	-99.99	
OGLE-SMC-CEP-2666	F	14.326005	-73.444000	16.844	-99.99	-99.99	2.1631537	0.0000023	6001.14556	0.401	0.404	4.837	0.170	3.474	-99.99	SMC106.7.18936	SMC726.15.558D	-99.99	
