# Date:     2022-12-06 07:19:44
# Database: ocvs
# Target:   smc_rrlyr
# Query:    TRUE 
# Objects:  6786
# Columns:
# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-SMC-RRLYR-3051	RRab	4.660830	-72.853417	19.001	19.626	0.625	0.65906040	0.00000430	6000.50538	0.224	0.385	4.618	0.189	3.035	-99.99	-99.99	SMC707.06.2182	-99.99	
OGLE-SMC-RRLYR-3052	RRab	4.664415	-72.066250	18.987	19.572	0.585	0.61253820	0.00000150	6000.27088	0.387	0.348	4.297	0.264	2.289	-99.99	-99.99	SMC707.31.385	-99.99	
OGLE-SMC-RRLYR-3053	RRab	4.671045	-75.182528	19.091	19.652	0.561	0.55140950	0.00000160	6000.26644	0.412	0.392	4.366	0.253	2.397	-99.99	-99.99	SMC715.30.244	-99.99	
OGLE-SMC-RRLYR-3054	RRab	4.678500	-74.174528	19.012	19.524	0.512	0.55248250	0.00000100	6000.25449	0.605	0.420	4.199	0.312	2.163	-99.99	-99.99	SMC714.25.3017	-99.99	
OGLE-SMC-RRLYR-3055	RRab	4.678830	-78.495083	18.726	-99.99	-99.99	0.54534900	0.00000320	6000.16524	0.681	0.441	4.238	0.380	2.304	-99.99	-99.99	SMC819.21.804	-99.99	
OGLE-SMC-RRLYR-3056	RRab	4.682130	-75.117861	19.016	19.543	0.527	0.62448170	0.00000170	6000.50685	0.572	0.451	4.293	0.348	2.502	-99.99	-99.99	SMC715.30.1806	-99.99	
OGLE-SMC-RRLYR-3057	RRab	4.683120	-73.901861	18.377	18.883	0.506	0.55573390	0.00000140	6000.13300	0.358	0.298	4.432	0.134	2.587	-99.99	-99.99	SMC708.11.3338	-99.99	
OGLE-SMC-RRLYR-3058	RRab	4.688250	-69.469528	19.138	19.753	0.615	0.66131260	0.00000540	6000.23315	0.196	0.334	4.619	0.178	3.660	-99.99	-99.99	SMC700.10.1097	-99.99	
OGLE-SMC-RRLYR-3059	RRab	4.701795	-71.235556	18.980	19.527	0.547	0.58315860	0.00000100	6000.49991	0.577	0.469	4.175	0.316	2.134	-99.99	-99.99	SMC706.25.159	-99.99	
OGLE-SMC-RRLYR-3060	RRab	4.706670	-72.160806	18.993	19.563	0.570	0.63125510	0.00000250	6000.02747	0.346	0.411	4.540	0.290	2.758	-99.99	-99.99	SMC707.31.246	-99.99	
OGLE-SMC-RRLYR-3061	RRab	4.714380	-68.006944	18.965	19.480	0.515	0.58767100	0.00000710	6000.46946	0.412	0.519	3.922	0.303	2.277	-99.99	-99.99	SMC785.20.671	-99.99	
OGLE-SMC-RRLYR-3062	RRab	4.724370	-77.267056	15.850	16.422	0.572	0.66949930	0.00000140	6000.55608	0.551	0.515	4.588	0.323	3.019	-99.99	-99.99	SMC820.23.709	YY Hyi	
OGLE-SMC-RRLYR-3063	RRab	4.729380	-74.079861	18.963	19.526	0.563	0.60834880	0.00000130	6000.00860	0.503	0.471	4.251	0.389	2.316	-99.99	-99.99	SMC714.25.3522	-99.99	
OGLE-SMC-RRLYR-3064	RRab	4.740420	-73.898750	18.987	19.575	0.588	0.66115100	0.00000340	6000.57873	0.278	0.370	4.446	0.215	3.079	-99.99	-99.99	SMC708.11.3504	-99.99	
OGLE-SMC-RRLYR-3065	RRc	4.740630	-69.801417	19.347	19.800	0.453	0.33155450	0.00000100	6000.29490	0.342	0.216	4.692	0.000	-99.99	-99.99	-99.99	SMC700.02.1131	-99.99	
OGLE-SMC-RRLYR-3066	RRab	4.756215	-75.221167	19.202	19.823	0.621	0.63106170	0.00000320	6000.50448	0.353	0.444	4.351	0.331	2.532	-99.99	-99.99	SMC715.30.408	-99.99	
OGLE-SMC-RRLYR-3067	RRab	4.765620	-67.859139	18.807	19.272	0.465	0.66822930	0.00000870	6000.53487	0.515	0.541	4.254	0.381	2.460	-99.99	-99.99	SMC785.28.68	-99.99	
OGLE-SMC-RRLYR-3068	RRab	4.765995	-79.095583	19.124	19.533	0.409	0.56039970	0.00000680	6000.44330	0.429	0.357	4.004	0.281	1.972	-99.99	-99.99	SMC819.04.1087	-99.99	
OGLE-SMC-RRLYR-3069	RRab	4.775955	-73.236583	19.165	19.673	0.508	0.56988410	0.00000110	6000.48161	0.668	0.467	4.255	0.404	2.441	-99.99	-99.99	SMC708.28.3321	-99.99	
OGLE-SMC-RRLYR-3070	RRab	4.788585	-73.820861	19.048	19.571	0.523	0.61037440	0.00000110	6000.40788	0.642	0.448	4.078	0.370	2.369	-99.99	-99.99	SMC708.11.3657	-99.99	
OGLE-SMC-RRLYR-3071	RRab	4.796955	-73.903917	19.139	19.667	0.528	0.58700740	0.00000120	6000.40960	0.727	0.506	4.256	0.373	2.323	-99.99	-99.99	SMC708.11.3494	-99.99	
OGLE-SMC-RRLYR-3072	RRab	4.801380	-68.812389	19.105	19.787	0.682	0.60084130	0.00000670	6000.17823	0.578	0.383	4.089	0.211	1.268	-99.99	-99.99	SMC785.03.109	-99.99	
OGLE-SMC-RRLYR-3073	RRab	4.805670	-73.637861	18.906	19.481	0.575	0.63570290	0.00000230	6000.55236	0.414	0.409	4.184	0.298	2.457	-99.99	-99.99	SMC708.20.522	-99.99	
OGLE-SMC-RRLYR-3074	RRd	4.809255	-71.423639	19.224	19.761	0.537	0.37353290	0.00000160	6000.33962	0.245	0.134	4.719	0.102	3.343	-99.99	-99.99	SMC706.16.1481	-99.99	
OGLE-SMC-RRLYR-3075	RRab	4.810125	-74.495500	18.903	19.475	0.572	0.60765150	0.00000150	6000.40797	0.522	0.414	4.078	0.324	2.065	-99.99	-99.99	SMC714.16.2309	-99.99	
OGLE-SMC-RRLYR-3076	RRab	4.833210	-75.932917	18.915	19.559	0.644	0.63757460	0.00000410	6000.33630	0.359	0.379	4.022	0.212	1.989	-99.99	-99.99	SMC715.05.1237	-99.99	
OGLE-SMC-RRLYR-3077	RRab	4.839750	-75.675139	17.229	17.837	0.608	0.61462460	0.00000120	6000.04544	0.417	0.434	4.281	0.244	2.516	-99.99	-99.99	SMC715.13.1054	-99.99	
OGLE-SMC-RRLYR-3078	RRab	4.849125	-71.430583	19.157	19.719	0.562	0.56761340	0.00000090	6000.23788	0.668	0.422	4.158	0.355	2.231	-99.99	-99.99	SMC706.16.1478	-99.99	
OGLE-SMC-RRLYR-3079	RRab	4.872660	-73.145806	19.371	19.857	0.486	0.55449600	0.00000200	6000.28417	0.490	0.424	4.200	0.223	2.274	-99.99	-99.99	SMC708.28.3460	-99.99	
OGLE-SMC-RRLYR-3080	RRab	4.888590	-70.391306	19.140	19.739	0.599	0.60751150	0.00000310	6000.15529	0.366	0.406	4.430	0.266	2.712	-99.99	-99.99	SMC701.18.2399	-99.99	
OGLE-SMC-RRLYR-3081	RRab	4.899840	-73.783278	19.382	20.021	0.639	0.65674890	0.00000560	6000.56976	0.247	0.404	4.731	0.000	-99.99	-99.99	-99.99	SMC708.11.4130	-99.99	
OGLE-SMC-RRLYR-3082	RRc	4.900080	-68.881833	15.486	15.708	0.222	0.26072810	0.00000030	6000.24627	0.316	0.203	4.626	0.063	2.219	-99.99	-99.99	SMC700.27.2423	-99.99	
OGLE-SMC-RRLYR-3083	RRab	4.915170	-73.026167	19.064	19.689	0.625	0.59017270	0.00000090	6000.05225	0.527	0.409	4.343	0.292	2.137	-99.99	-99.99	SMC707.05.415	-99.99	
OGLE-SMC-RRLYR-3084	RRc	4.926705	-73.339000	19.217	19.668	0.451	0.36637180	0.00000140	6000.30684	0.292	0.160	5.026	0.119	2.850	-99.99	-99.99	SMC708.28.436	-99.99	
OGLE-SMC-RRLYR-3085	RRab	4.928250	-70.743972	18.961	19.593	0.632	0.60342330	0.00000110	6000.55669	0.487	0.421	4.267	0.326	2.368	-99.99	-99.99	SMC701.09.1339	-99.99	
OGLE-SMC-RRLYR-3086	RRab	4.932330	-71.495639	18.325	18.906	0.581	0.57439360	0.00000070	6000.23901	0.566	0.515	4.400	0.353	2.802	-99.99	-99.99	SMC706.15.250	-99.99	
OGLE-SMC-RRLYR-3087	RRab	4.933995	-73.709306	19.011	19.573	0.562	0.62801240	0.00000260	6000.18343	0.387	0.361	4.209	0.269	2.402	-99.99	-99.99	SMC708.20.404	-99.99	
OGLE-SMC-RRLYR-3088	RRd	4.952370	-73.254167	19.011	19.519	0.508	0.38396730	0.00000130	6000.20662	0.253	0.161	4.926	0.116	3.607	-99.99	-99.99	SMC708.28.3298	-99.99	
OGLE-SMC-RRLYR-3089	RRab	4.960215	-71.149194	19.028	19.535	0.507	0.51248610	0.00000060	6000.07973	0.777	0.471	4.084	0.348	1.924	-99.99	-99.99	SMC701.01.235	-99.99	
OGLE-SMC-RRLYR-3090	RRab	4.970130	-75.639639	19.360	19.872	0.512	0.50889870	0.00000100	6000.39194	0.731	0.414	4.227	0.272	2.062	-99.99	-99.99	SMC715.13.1507	-99.99	
OGLE-SMC-RRLYR-3091	RRab	4.972965	-72.821417	18.965	19.479	0.514	0.63166760	0.00000170	6000.49204	0.719	0.519	4.237	0.352	2.555	-99.99	-99.99	SMC707.13.191	-99.99	
OGLE-SMC-RRLYR-3092	RRd	4.974375	-73.474639	19.235	19.696	0.461	0.36780430	0.00000160	6000.11655	0.269	0.235	5.045	0.000	-99.99	-99.99	-99.99	SMC708.20.3561	-99.99	
OGLE-SMC-RRLYR-3093	RRab	4.974750	-72.683333	19.052	19.600	0.548	0.57435610	0.00000070	6000.22525	0.662	0.462	4.219	0.371	2.270	-99.99	-99.99	SMC707.13.412	-99.99	
OGLE-SMC-RRLYR-3094	RRab	4.981710	-65.914417	17.461	17.855	0.394	0.43867340	0.00000150	6000.23697	0.699	0.432	4.011	0.259	1.763	-99.99	-99.99	SMC787.12.46	-99.99	
OGLE-SMC-RRLYR-3095	RRc	5.004750	-70.089083	19.118	19.626	0.508	0.36084090	0.00000140	6000.07593	0.305	0.171	4.113	0.097	2.962	-99.99	-99.99	SMC701.26.1140	-99.99	
OGLE-SMC-RRLYR-3096	RRab	5.010630	-77.246917	19.442	20.080	0.638	0.58036350	0.00000810	6000.53731	0.496	0.461	3.766	0.321	1.704	-99.99	-99.99	SMC820.23.909	-99.99	
OGLE-SMC-RRLYR-3097	RRab	5.010660	-68.641806	19.021	19.519	0.498	0.58449610	0.00000440	6000.32997	0.577	0.451	4.570	0.348	2.591	-99.99	-99.99	SMC785.02.765	-99.99	
OGLE-SMC-RRLYR-3098	RRab	5.026710	-65.465667	16.675	17.389	0.714	0.46674260	0.00000230	6000.45856	0.659	0.454	3.924	0.275	1.837	-99.99	-99.99	SMC787.21.428	-99.99	
OGLE-SMC-RRLYR-3099	RRab	5.034795	-68.256361	18.942	19.483	0.541	0.55246520	0.00000180	6000.08873	0.711	0.413	4.121	0.405	2.085	-99.99	-99.99	SMC785.10.631	-99.99	
OGLE-SMC-RRLYR-3100	RRab	5.047710	-68.310111	19.036	19.620	0.584	0.63144880	0.00000670	6000.58268	0.410	0.396	4.391	0.211	2.492	-99.99	-99.99	SMC785.10.600	-99.99	
OGLE-SMC-RRLYR-3101	RRd	5.049915	-70.191139	19.050	19.512	0.462	0.37304800	0.00000140	6000.32242	0.259	0.144	4.985	0.118	3.809	-99.99	-99.99	SMC701.26.1073	-99.99	
OGLE-SMC-RRLYR-3102	RRab	5.061120	-73.465833	19.158	19.700	0.542	0.56783790	0.00000090	6000.37277	0.673	0.476	4.229	0.370	2.368	-99.99	-99.99	SMC708.20.4093	-99.99	
OGLE-SMC-RRLYR-3103	RRab	5.085705	-74.017139	18.873	19.476	0.603	0.65652680	0.00000610	6000.02272	0.160	0.294	4.256	0.000	-99.99	-99.99	-99.99	SMC708.11.424	-99.99	
OGLE-SMC-RRLYR-3104	RRab	5.090160	-78.079083	19.178	19.708	0.530	0.58757600	0.00000960	6000.21849	0.551	0.344	4.442	0.228	2.632	-99.99	-99.99	SMC819.29.857	-99.99	
OGLE-SMC-RRLYR-3105	RRab	5.095500	-75.172000	19.212	19.699	0.487	0.56360950	0.00000100	6000.52592	0.693	0.471	4.036	0.303	2.049	-99.99	-99.99	SMC709.08.413	-99.99	
OGLE-SMC-RRLYR-3106	RRc	5.097660	-75.370611	19.586	19.973	0.387	0.29397060	0.00000150	6000.28895	0.244	0.129	4.807	0.000	-99.99	-99.99	-99.99	SMC715.21.1648	-99.99	
OGLE-SMC-RRLYR-3107	RRab	5.103045	-75.247306	19.007	19.648	0.641	0.63170920	0.00000230	6000.05876	0.383	0.401	4.400	0.331	2.796	-99.99	-99.99	SMC709.08.314	-99.99	
OGLE-SMC-RRLYR-3108	RRab	5.107455	-73.535778	19.020	19.599	0.579	0.60976550	0.00000300	6000.31336	0.380	0.380	4.415	0.221	2.693	-99.99	-99.99	SMC708.20.3393	-99.99	
OGLE-SMC-RRLYR-3109	RRab	5.113380	-70.888667	19.041	19.627	0.586	0.59295150	0.00000210	6000.35015	0.477	0.479	4.348	0.348	2.501	-99.99	-99.99	SMC701.09.187	-99.99	
OGLE-SMC-RRLYR-3110	RRab	5.120460	-66.885250	18.549	19.154	0.605	0.67771640	0.00000540	6000.67048	0.614	0.426	4.231	0.377	2.296	-99.99	-99.99	SMC786.20.84	-99.99	
OGLE-SMC-RRLYR-3111	RRab	5.128875	-73.825861	19.097	19.740	0.643	0.63440680	0.00000750	6000.46184	0.186	0.212	4.680	0.000	-99.99	-99.99	-99.99	SMC708.11.3651	-99.99	
OGLE-SMC-RRLYR-3112	RRab	5.131830	-68.922028	19.045	19.665	0.620	0.75407810	0.00000430	6000.47218	0.299	0.399	4.753	0.274	3.514	-99.99	-99.99	SMC700.26.969	-99.99	
OGLE-SMC-RRLYR-3113	RRab	5.140035	-73.665361	19.262	19.831	0.569	0.58932970	0.00000270	6000.30462	0.444	0.406	4.420	0.249	2.786	-99.99	-99.99	SMC708.20.476	-99.99	
OGLE-SMC-RRLYR-3114	RRab	5.141835	-71.524556	18.909	19.543	0.634	0.66147570	0.00000340	6000.53122	0.282	0.337	4.495	0.203	3.014	-99.99	-99.99	SMC706.15.228	-99.99	
OGLE-SMC-RRLYR-3115	RRab	5.146920	-75.453639	19.072	19.582	0.510	0.55512810	0.00000080	6000.26262	0.715	0.453	4.063	0.320	1.935	-99.99	-99.99	SMC715.21.272	-99.99	
OGLE-SMC-RRLYR-3116	RRc	5.150955	-63.878750	16.730	17.168	0.438	0.41720710	0.00000240	6000.35036	0.335	0.220	4.823	0.097	2.908	-99.99	-99.99	SMC789.06.35	-99.99	
OGLE-SMC-RRLYR-3117	RRab	5.151255	-75.939333	19.149	19.750	0.601	0.59385530	0.00000150	6000.54862	0.490	0.390	4.217	0.301	2.217	-99.99	-99.99	SMC715.04.1257	-99.99	
OGLE-SMC-RRLYR-3118	RRab	5.151330	-70.103861	19.125	19.640	0.515	0.54165540	0.00000090	6000.21976	0.746	0.422	4.140	0.389	2.035	-99.99	-99.99	SMC705.16.1402	-99.99	
OGLE-SMC-RRLYR-3119	RRc	5.167035	-74.202167	19.195	19.632	0.437	0.39457460	0.00000200	6000.37603	0.236	0.000	-99.99	0.117	4.301	-99.99	-99.99	SMC708.03.3044	-99.99	
OGLE-SMC-RRLYR-3120	RRab	5.169840	-73.176278	19.236	19.707	0.471	0.50580470	0.00000100	6000.43245	0.859	0.473	4.019	0.341	1.995	-99.99	-99.99	SMC708.27.3931	-99.99	
OGLE-SMC-RRLYR-3121	RRab	5.171625	-72.757861	19.261	19.787	0.526	0.57747840	0.00000080	6000.30065	0.633	0.404	4.162	0.396	2.283	-99.99	-99.99	SMC707.13.592	-99.99	
OGLE-SMC-RRLYR-3122	RRab	5.184750	-78.764861	18.666	19.295	0.629	0.66085560	0.00000580	6000.15723	0.632	0.538	4.320	0.341	2.475	-99.99	-99.99	SMC819.12.731	-99.99	
OGLE-SMC-RRLYR-3123	RRab	5.201205	-73.526194	18.968	19.565	0.597	0.60425700	0.00000210	6000.05080	0.477	0.439	4.301	0.313	2.384	-99.99	-99.99	SMC708.19.4756	-99.99	
OGLE-SMC-RRLYR-3124	RRd	5.202750	-72.724583	19.159	19.715	0.556	0.41908790	0.00000150	6000.05762	0.246	0.195	5.069	0.106	2.955	-99.99	-99.99	SMC707.13.356	-99.99	
OGLE-SMC-RRLYR-3125	RRab	5.203455	-74.163556	19.305	19.850	0.545	0.53273880	0.00000240	6000.48844	0.568	0.406	4.225	0.158	2.078	-99.99	-99.99	SMC714.24.4024	-99.99	
OGLE-SMC-RRLYR-3126	RRab	5.203785	-73.038833	18.992	19.574	0.582	0.59038330	0.00000120	6000.44944	0.524	0.399	4.326	0.339	2.391	-99.99	-99.99	SMC707.05.399	-99.99	
OGLE-SMC-RRLYR-3127	RRab	5.216370	-73.652028	19.137	19.706	0.569	0.60303570	0.00000170	6000.45045	0.503	0.462	4.488	0.342	2.739	-99.99	-99.99	SMC708.19.711	-99.99	
OGLE-SMC-RRLYR-3128	RRd	5.231625	-71.691917	19.267	19.701	0.434	0.38613050	0.00000170	6000.23437	0.255	0.206	5.350	0.000	-99.99	-99.99	-99.99	SMC706.07.3263	-99.99	
OGLE-SMC-RRLYR-3129	RRab	5.233500	-79.477472	18.326	18.924	0.598	0.51944320	0.00000270	6000.49058	0.624	0.508	4.234	0.312	2.416	-99.99	-99.99	SMC818.27.119	-99.99	
OGLE-SMC-RRLYR-3130	RRab	5.248545	-70.492778	18.971	19.518	0.547	0.57369600	0.00000100	6000.28806	0.550	0.411	4.218	0.302	2.157	-99.99	-99.99	SMC701.17.2926	-99.99	
OGLE-SMC-RRLYR-3131	RRab	5.257590	-78.137778	18.084	18.720	0.636	0.64936820	0.00001310	6000.64430	0.267	0.342	4.307	0.211	3.123	-99.99	-99.99	SMC819.29.739	-99.99	
OGLE-SMC-RRLYR-3132	RRab	5.260830	-63.409250	14.974	15.404	0.430	0.49331940	0.00000050	6000.34863	0.772	0.426	4.103	0.354	1.923	-99.99	-99.99	SMC789.14.370	-99.99	
OGLE-SMC-RRLYR-3133	RRab	5.265000	-70.317972	18.756	19.310	0.554	0.58250950	0.00000180	6000.38114	0.579	0.394	4.076	0.229	1.723	-99.99	-99.99	SMC705.16.156	-99.99	
OGLE-SMC-RRLYR-3134	RRab	5.277090	-73.294583	19.013	19.601	0.588	0.64930910	0.00000250	6000.11518	0.393	0.378	4.152	0.324	2.203	-99.99	-99.99	SMC708.27.634	-99.99	
OGLE-SMC-RRLYR-3135	RRab	5.278035	-69.689250	19.110	19.697	0.587	0.63137530	0.00000190	6000.49689	0.541	0.448	4.286	0.353	2.650	-99.99	-99.99	SMC700.09.108	-99.99	
OGLE-SMC-RRLYR-3136	RRc	5.281500	-70.550889	19.098	19.491	0.393	0.36107660	0.00000130	6000.23238	0.290	0.138	4.870	0.113	3.597	-99.99	-99.99	SMC701.17.411	-99.99	
OGLE-SMC-RRLYR-3137	RRab	5.284455	-70.425528	19.043	19.560	0.517	0.61267360	0.00000100	6000.38157	0.711	0.521	4.191	0.387	2.553	-99.99	-99.99	SMC701.17.2952	-99.99	
OGLE-SMC-RRLYR-3138	RRc	5.316165	-71.091167	19.234	19.724	0.490	0.36636570	0.00000150	6000.27983	0.260	0.153	4.977	0.000	-99.99	-99.99	-99.99	SMC706.24.1447	-99.99	
OGLE-SMC-RRLYR-3139	RRab	5.320080	-72.763694	18.978	19.602	0.624	0.63361030	0.00000240	6000.00774	0.327	0.328	4.321	0.241	2.623	-99.99	-99.99	SMC707.12.313	-99.99	
OGLE-SMC-RRLYR-3140	RRc	5.320455	-72.654444	19.333	19.823	0.490	0.34217350	0.00000100	6000.21513	0.306	0.195	4.614	0.089	3.184	-99.99	-99.99	SMC707.12.2501	-99.99	
OGLE-SMC-RRLYR-3141	RRab	5.324040	-72.774861	18.849	19.436	0.587	0.79873490	0.00000230	6000.41971	0.464	0.483	4.782	0.254	3.400	-99.99	-99.99	SMC707.12.289	-99.99	
OGLE-SMC-RRLYR-3142	RRd	5.337870	-70.557722	19.097	19.558	0.461	0.36988680	0.00000160	6000.32682	0.266	0.192	5.291	0.084	3.251	-99.99	-99.99	SMC701.17.406	-99.99	
OGLE-SMC-RRLYR-3143	RRab	5.342130	-70.492556	18.878	19.481	0.603	0.64404790	0.00000320	6000.18944	0.309	0.417	4.228	0.226	2.360	-99.99	-99.99	SMC701.17.2925	-99.99	
OGLE-SMC-RRLYR-3144	RRab	5.363205	-72.814500	18.887	19.600	0.713	0.65601340	0.00000410	6000.36758	0.199	0.239	4.368	0.274	2.563	-99.99	-99.99	SMC707.12.219	-99.99	
OGLE-SMC-RRLYR-3145	RRab	5.367540	-68.174194	18.964	19.589	0.625	0.63119300	0.00000530	6000.44608	0.443	0.529	4.258	0.371	2.852	-99.99	-99.99	SMC785.18.90	-99.99	
OGLE-SMC-RRLYR-3146	RRab	5.378580	-71.136528	19.320	19.915	0.595	0.59837280	0.00000240	6000.19850	0.467	0.400	4.453	0.367	2.764	-99.99	-99.99	SMC706.24.1413	-99.99	
OGLE-SMC-RRLYR-3147	RRab	5.388120	-73.182833	19.079	19.617	0.538	0.55593320	0.00000160	6000.24213	0.557	0.435	4.141	0.338	2.199	-99.99	-99.99	SMC708.27.3917	-99.99	
OGLE-SMC-RRLYR-3148	RRab	5.412585	-73.094083	18.823	19.408	0.585	0.62830010	0.00000130	6000.40094	0.350	0.357	4.365	0.258	2.629	-99.99	-99.99	SMC707.04.387	-99.99	
OGLE-SMC-RRLYR-3149	RRab	5.425875	-70.498639	18.866	19.403	0.537	0.58528600	0.00000150	6000.29909	0.493	0.401	4.116	0.349	2.081	-99.99	-99.99	SMC701.17.2920	-99.99	
OGLE-SMC-RRLYR-3150	RRd	5.431920	-71.679722	19.264	19.715	0.451	0.37046940	0.00000150	6000.25360	0.259	0.182	5.109	0.000	-99.99	-99.99	-99.99	SMC706.06.7302	-99.99	
OGLE-SMC-RRLYR-3151	RRab	5.452620	-72.422611	18.797	19.375	0.578	0.60796220	0.00000100	6000.58646	0.514	0.489	4.380	0.346	2.847	-99.99	-99.99	SMC707.21.666	-99.99	
OGLE-SMC-RRLYR-3152	RRab	5.463915	-76.104444	16.846	17.489	0.643	0.54936220	0.00000200	6000.42455	0.462	0.396	4.253	0.257	2.410	-99.99	-99.99	SMC715.04.58	-99.99	
OGLE-SMC-RRLYR-3153	RRab	5.466585	-67.176917	19.227	19.798	0.571	0.60023110	0.00000630	6000.43411	0.568	0.469	3.965	0.367	2.021	-99.99	-99.99	SMC786.10.129	-99.99	
OGLE-SMC-RRLYR-3154	RRd	5.471670	-68.686944	19.353	19.784	0.431	0.37215640	0.00000170	6000.23287	0.296	0.196	5.093	0.000	-99.99	-99.99	-99.99	SMC704.25.260	-99.99	
OGLE-SMC-RRLYR-3155	RRab	5.476410	-70.635333	19.129	19.658	0.529	0.58369380	0.00000120	6000.39817	0.607	0.364	4.236	0.370	1.974	-99.99	-99.99	SMC701.17.246	-99.99	
OGLE-SMC-RRLYR-3156	RRab	5.476455	-75.625083	18.918	19.552	0.634	0.64906730	0.00000410	6000.22651	0.260	0.412	4.338	0.209	3.087	-99.99	-99.99	SMC715.12.1287	-99.99	
OGLE-SMC-RRLYR-3157	RRab	5.499000	-70.170167	19.130	19.690	0.560	0.56603670	0.00000100	6000.42939	0.578	0.431	4.233	0.340	2.331	-99.99	-99.99	SMC705.16.1254	-99.99	
OGLE-SMC-RRLYR-3158	RRd	5.507625	-68.703611	19.226	19.682	0.456	0.36545370	0.00000130	6000.05828	0.253	0.147	4.977	0.143	3.798	-99.99	-99.99	SMC704.25.250	-99.99	
OGLE-SMC-RRLYR-3159	RRab	5.531205	-68.967389	19.084	19.584	0.500	0.59359860	0.00000120	6000.15678	0.501	0.342	4.240	0.287	2.045	-99.99	-99.99	SMC704.16.1051	-99.99	
OGLE-SMC-RRLYR-3160	RRab	5.561505	-72.756806	19.163	19.780	0.617	0.58812220	0.00000200	6000.25927	0.399	0.346	4.243	0.274	2.415	-99.99	-99.99	SMC707.12.585	-99.99	
OGLE-SMC-RRLYR-3161	RRab	5.573460	-64.323833	15.332	15.900	0.568	0.74001150	0.00000360	6000.02231	0.422	0.454	4.700	0.299	3.133	-99.99	-99.99	SMC788.21.575	-99.99	
OGLE-SMC-RRLYR-3162	RRab	5.579880	-71.384500	19.304	19.812	0.508	0.58523230	0.00000170	6000.43017	0.554	0.423	4.209	0.322	2.143	-99.99	-99.99	SMC706.14.1844	-99.99	
OGLE-SMC-RRLYR-3163	RRab	5.581500	-70.650361	18.778	19.347	0.569	0.56047680	0.00000190	6000.49309	0.542	0.447	4.227	0.317	2.288	-99.99	-99.99	SMC705.07.111	-99.99	
OGLE-SMC-RRLYR-3164	RRab	5.587710	-70.511389	19.012	19.611	0.599	0.64773520	0.00000380	6000.23333	0.233	0.369	4.623	0.200	3.275	-99.99	-99.99	SMC705.07.1137	-99.99	
OGLE-SMC-RRLYR-3165	RRab	5.595255	-75.593667	19.135	19.750	0.615	0.60892210	0.00000180	6000.15925	0.480	0.374	4.230	0.315	2.149	-99.99	-99.99	SMC715.21.167	-99.99	
OGLE-SMC-RRLYR-3166	RRab	5.603880	-75.846944	19.265	19.827	0.562	0.57434390	0.00000180	6000.06018	0.557	0.447	4.372	0.342	2.481	-99.99	-99.99	SMC715.12.254	-99.99	
OGLE-SMC-RRLYR-3167	RRab	5.605080	-71.330750	14.585	15.151	0.566	0.60621740	0.00000070	6000.10247	0.357	0.455	4.594	0.268	3.111	-99.99	-99.99	SMC706.14.1528	AD Tuc	
OGLE-SMC-RRLYR-3168	RRab	5.640420	-73.015250	18.930	19.586	0.656	0.63449830	0.00000160	6000.37608	0.356	0.352	4.457	0.215	2.525	-99.99	-99.99	SMC707.04.617	-99.99	
OGLE-SMC-RRLYR-3169	RRab	5.645790	-75.240417	19.305	19.777	0.472	0.56179010	0.00000300	6000.45627	0.538	0.460	4.344	0.305	2.223	-99.99	-99.99	SMC715.29.330	-99.99	
OGLE-SMC-RRLYR-3170	RRab	5.658420	-70.619778	18.889	19.450	0.561	0.60017910	0.00000110	6000.14434	0.478	0.400	4.274	0.310	2.451	-99.99	-99.99	SMC705.07.131	-99.99	
OGLE-SMC-RRLYR-3171	RRab	5.660670	-71.418861	19.140	19.694	0.554	0.53720630	0.00000130	6000.12704	0.541	0.381	4.210	0.303	2.269	-99.99	-99.99	SMC706.14.1634	-99.99	
OGLE-SMC-RRLYR-3172	RRab	5.665125	-71.016639	19.095	19.718	0.623	0.65890280	0.00000560	6000.15746	0.190	0.267	4.633	0.142	2.887	-99.99	-99.99	SMC706.23.1301	-99.99	
OGLE-SMC-RRLYR-3173	RRd	5.681505	-74.875222	19.194	19.681	0.487	0.36540790	0.00000160	6000.33932	0.286	0.257	4.841	0.101	3.437	-99.99	-99.99	SMC714.06.344	-99.99	
OGLE-SMC-RRLYR-3174	RRc	5.699880	-69.989444	19.269	19.734	0.465	0.35989050	0.00000130	6000.16398	0.305	0.195	4.873	0.000	-99.99	-99.99	-99.99	SMC705.24.224	-99.99	
OGLE-SMC-RRLYR-3175	RRab	5.742375	-72.408000	19.179	19.835	0.656	0.63813820	0.00000390	6000.13391	0.443	0.534	4.538	0.310	2.458	-99.99	-99.99	SMC707.21.733	-99.99	
OGLE-SMC-RRLYR-3176	RRab	5.752035	-75.203722	19.128	19.687	0.559	0.55962170	0.00000150	6000.43377	0.532	0.440	4.368	0.317	2.460	-99.99	-99.99	SMC715.28.298	-99.99	
OGLE-SMC-RRLYR-3177	RRab	5.753580	-74.950250	18.802	19.449	0.647	0.66900540	0.00000490	6000.59095	0.193	0.280	4.465	0.113	2.756	-99.99	-99.99	SMC714.06.250	-99.99	
